债券代码,债券简称,申购日期,申购代码,申购上限,正股代码,正股简称,正股价,转股价,转股价值,债现价,转股溢价率,原股东配售-股权登记日,原股东配售-每股配售额,发行规模,中签号发布日,中签率,上市时间,信用评级
115003,中兴债1,2008-01-30,070063,100,000063,中兴通讯,45.08,,,100.0,,2008-01-29,3.7,40.0,2008-02-05,1.88975433,2008-02-22,AAA
126010,08中远债,2008-01-28,733428,100,600428,中远海特,6.73,,,100.0,,2008-01-25,0.96,10.5,2008-02-01,0.84985151,2008-02-26,AAA
126009,08赣粤债,2008-01-28,733269,100,600269,赣粤高速,5.15,,,100.0,,2008-01-25,0.96,12.0,2008-02-01,1.56138382,2008-02-28,AAA
125572,海马转债,2008-01-16,070572,100,000572,海马汽车,4.72,,,100.0,,2008-01-15,1.0,8.2,2008-01-22,0.4120096696,2008-01-30,AAA
110598,大荒转债,2007-12-19,733598,100,600598,北大荒,15.25,,,100.0,,2007-12-18,0.9,15.0,2007-12-25,0.53437573,2007-12-28,AA
126008,08上汽债,2007-12-19,733104,100,600104,上汽集团,19.92,,,100.0,,2007-12-18,0.96,63.0,2007-12-25,0.50512098,2008-01-08,AAA
125709,唐钢转债,2007-12-14,070709,100,000709,河钢股份,2.43,,,100.0,,2007-12-13,0.66,30.0,2007-12-20,1.2342188236,2007-12-28,AAA
126007,07日照债,2007-11-27,733017,100,600017,日照港,3.33,,,100.0,,2007-11-26,0.956,8.8,2007-12-03,0.70535556,2007-12-12,AAA
110227,赤化转债,2007-10-10,733227,100,600227,赤天化,2.58,,,100.0,,2007-10-09,2.4,4.5,2007-10-16,0.15885419,2007-10-23,AAA
126006,07深高债,2007-10-09,733548,100,600548,深高速,10.66,,,100.0,,2007-10-08,1.8,15.0,2007-10-15,0.29030449,2007-10-30,AAA
110971,恒源转债,2007-09-24,733971,100,600971,恒源煤电,6.98,,,100.0,,2007-09-21,1.0,4.0,2007-09-28,5.31177382,2007-10-12,AAA
110567,山鹰转债,2007-09-05,733567,100,600567,山鹰国际,1.93,,,100.0,,2007-09-04,1.1,4.7,2007-09-11,0.49639122,2007-09-17,AA
110026,中海转债,2007-07-02,733026,100,600026,中远海能,10.88,,,100.0,,2007-06-29,0.9,20.0,2007-07-06,1.33345287,2007-07-12,AAA
